1843275
0
324800
0
0
407002
0
0
55058
0
36587
1500000
0
0
0
0
0
0
0
0
0
0
0
221000
22167000
0
435492
510
46192000
0
217014700
29152000
22693
201400000
86226000
8660000
82800000
181435000
0
4434621
0
395000
469376
34757159
22459511
30982320
54964000
12167258
16678719
