1889419
0
82700
0
0
412238
0
0
10879
0
0
1500000
0
0
0
0
0
0
0
0
0
0
0
231417
26123000
0
305072
500
54724000
0
310104800
28596000
226287
261696128
145942000
13369000
97100000
234002000
0
3856536
0
1782500
89664
39322048
29354173
32968075
66280596
12934210
20491658
