2206910
0
0
0
0
489091
0
0
0
0
0
2250000
0
0
0
0
0
0
0
0
0
0
0
0
30840000
0
0
0
54700000
0
1326942000
33573000
541539
460400000
168582000
19403000
1.04e+08
477330000
0
6308448
0
6723426
11814544
58056897
76895286
37806260
82791000
14202274
41607517
