0,133257063.834,41364.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,516423.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,536733.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60973.645,0,0,129263.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28328.605,12564.62,150125.208,69571.839,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13920.427,6174.143,73770.203,34186.988,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47009.648,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120598.189,161770.816,3431.052,0,3431.052,3431.052,31522.793,346.404,0,588046.072,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27456.263,117623.896,8027.645,0,8027.645,8027.645,47100.136,10210.298,0,374439.305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132.781,23464.142,8554.635,21997.634,8554.635,8554.635,0,0,0,49128.048,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.911,11889.878,0,11146.761,0,0,0,0,49937.488,24894.432,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24462.239,111827.376,0,104838.165,0,0,862849.871,0,42697.726,234138.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118926.991,103227.768,0,193121.949,0,0,0,0,0,216133.139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315.786,5852.282,253.346,0,253.346,253.346,62.591,5195.074,0,2736.132,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605.656,51624.566,4288.476,0,4288.476,4288.476,17262.473,5048.459,0,143148.244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141151.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716.015,0,0,0,0,0,0,0,42444.133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49696.721,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346740.541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198545.532,193818.257,6303.033,0,6303.033,6303.033,80363.668,4727.275,0,18909.098,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76835.861,1634.806,4359.481,0,4359.481,4359.481,16348.055,1634.806,0,132419.249,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43800.979,43800.979,0,0,0,0,43800.979,43800.979,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.126,1129.126,161.304,0,161.304,161.304,1290.43,80.652,0,2258.252,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13496.368,109599.434,42434.03,38646.987,48922.079,12115.419,59732.011,35938.883,27114.321,169919.658,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9579.151,370231.287,15953.702,34633.959,19692.95,7473.534,116103.52,73833.198,15945.599,186925.779,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.463,2533.504,70113.671,1915.948,6387.979,1073.335,519.013,883.617,423.953,1860.066,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.965,33379.126,15752.014,34112.766,20720.731,3243.287,17623.229,8351.84,2775.537,56008.298,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.918,8226.798,43879.311,9565.467,73487.331,4622.523,2593.479,1965.664,623.084,6757.128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.338,9106.24,8635.193,4747.842,16641.122,10684.36,2810.516,4757.099,762.526,7383.132,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.049,26376.267,3274.21,3876.74,3794.591,1053.086,317774.456,19169.695,7579.569,29282.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.554,26492.771,10672.517,3224.94,5617.883,1437.369,7002.628,233155.464,6659.81,33402.352,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.013,1616.971,624.249,412.781,563.332,176.019,1235.745,263.404,3919.975,4044.864,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.013,2464.952,2327.824,1104.279,3220.922,384.63,1538.838,1023.821,283.711,7135.641,0
0,0,0,5349013.429,0,757538.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
