0,0,0,0,0,0,0,0
0,0,0,0,0,0,1817100,5451300
0,0,0,0,0,0,0,0
0,0,0,0,0,0,684222.222,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,145087.912,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
90379.058,85.618,115.422,273022.068,11080.68,0,0,0
145000.761,10.118,13.64,464296.412,12252.718,0,0,0
8885.313,0.784,1.057,38133.15,92.919,0,0,0
51112.577,3.113,4.197,76281.399,3146.968,0,0,0
27687.887,1.754,2.365,25892.541,192.031,0,0,0
8701.838,2.043,2.754,43890.792,538.644,0,0,0
674867.206,0,0,297505.811,2727.287,0,0,0
23336.297,11.104,14.97,105315.889,5555.415,0,0,0
82714.964,0.106,0.143,30186.883,511.292,0,0,0
0,63128.793,85104.726,3462834.873,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
