1,1,1,2,1,1,1,2,11891895.207
1,1,1,2,1,1,1,3,83818.09
1,1,1,2,2,1,1,4,96035806.783
1,1,1,2,37,1,1,4,16098759.702
1,1,1,2,38,1,1,4,2924942.785
1,1,1,2,2,1,1,5,727023.573
1,1,1,2,3,1,1,6,568976.434
1,1,1,2,37,1,1,6,55066394.856
1,1,1,2,38,1,1,6,10004873.502
1,1,1,2,4,1,1,7,77401768.42
1,1,1,2,5,1,1,7,468766.075
1,1,1,2,4,1,1,8,18793966.612
1,1,1,2,5,1,1,8,113821.352
1,1,1,2,6,1,1,8,43565818.54
1,1,1,2,4,1,1,9,18987718.845
1,1,1,2,5,1,1,9,114994.768
1,1,1,2,6,1,1,9,44014950.69
1,1,1,2,4,1,1,10,1316546.124
1,1,1,2,5,1,1,10,7973.36
1,1,1,2,7,1,1,11,85279849.573
1,1,1,2,11,1,1,12,24203970.223
1,1,1,2,11,1,1,13,38717948.718
1,1,1,2,7,1,1,14,14572421.448
1,1,1,2,8,1,1,15,3996963.819
1,1,1,2,9,1,1,15,4079404.69
1,1,1,2,8,1,1,16,6444592.756
1,1,1,2,9,1,1,16,6577518.113
1,1,1,2,8,1,1,17,16983112.009
1,1,1,2,9,1,1,17,17333403.535
1,1,1,2,8,1,1,18,10649159.225
1,1,1,2,9,1,1,18,10868807.44
1,1,1,2,10,1,1,19,6644570.265
1,1,1,2,11,1,1,20,2378172.138
1,1,1,2,12,1,1,20,878907.625
1,1,1,2,13,1,1,20,69167.04
1,1,1,2,14,1,1,20,72406.062
1,1,1,2,15,1,1,20,441484.254
1,1,1,2,16,1,1,20,423369.273
1,1,1,2,17,1,1,20,3676893.156
1,1,1,2,18,1,1,20,66973.412
1,1,1,2,19,1,1,20,0
1,1,1,2,20,1,1,20,0
1,1,1,2,21,1,1,20,0
1,1,1,2,22,1,1,20,0
1,1,1,2,23,1,1,20,2871509.664
1,1,1,2,24,1,1,20,6688866.698
1,1,1,2,25,1,1,20,1190730.615
1,1,1,2,26,1,1,20,22177.977
1,1,1,2,27,1,1,20,5783063.319
1,1,1,2,28,1,1,20,228680.483
1,1,1,2,29,1,1,20,5945.194
1,1,1,2,30,1,1,20,47621.342
1,1,1,2,31,1,1,20,3702.88
1,1,1,2,32,1,1,20,6492.294
1,1,1,2,33,1,1,20,70757.159
1,1,1,2,34,1,1,20,26295.692
1,1,1,2,35,1,1,20,12552.457
1,1,1,2,36,1,1,20,96104.929
1,1,1,2,11,1,1,21,3190088.108
1,1,1,2,12,1,1,21,3765280.74
1,1,1,2,13,1,1,21,316192.181
1,1,1,2,14,1,1,21,330999.141
1,1,1,2,15,1,1,21,2018213.735
1,1,1,2,16,1,1,21,367481.466
1,1,1,2,17,1,1,21,4047984.139
1,1,1,2,18,1,1,21,1326910.72
1,1,1,2,19,1,1,21,0
1,1,1,2,20,1,1,21,70420.785
1,1,1,2,21,1,1,21,0
1,1,1,2,22,1,1,21,0
1,1,1,2,23,1,1,21,2803140.386
1,1,1,2,24,1,1,21,142316.313
1,1,1,2,25,1,1,21,1190730.615
1,1,1,2,26,1,1,21,22177.977
1,1,1,2,27,1,1,21,2391462.341
1,1,1,2,28,1,1,21,12092274.797
1,1,1,2,29,1,1,21,16356.754
1,1,1,2,30,1,1,21,338023.476
1,1,1,2,31,1,1,21,31384.152
1,1,1,2,32,1,1,21,69239.129
1,1,1,2,33,1,1,21,562348.227
1,1,1,2,34,1,1,21,54775.983
1,1,1,2,35,1,1,21,21177.481
1,1,1,2,36,1,1,21,226662.393
1,1,1,2,11,1,1,22,67659.664
1,1,1,2,12,1,1,22,256974.472
1,1,1,2,13,1,1,22,115278.399
1,1,1,2,14,1,1,22,0
1,1,1,2,15,1,1,22,0
1,1,1,2,16,1,1,22,0
1,1,1,2,17,1,1,22,175237.409
1,1,1,2,18,1,1,22,110227.074
1,1,1,2,19,1,1,22,0
1,1,1,2,20,1,1,22,0
1,1,1,2,21,1,1,22,0
1,1,1,2,22,1,1,22,0
1,1,1,2,23,1,1,22,91159.037
1,1,1,2,24,1,1,22,379510.167
1,1,1,2,25,1,1,22,0
1,1,1,2,26,1,1,22,3168.282
1,1,1,2,27,1,1,22,70720.811
1,1,1,2,28,1,1,22,34666.903
1,1,1,2,29,1,1,22,1036570.625
1,1,1,2,30,1,1,22,48387.979
1,1,1,2,31,1,1,22,22973.106
1,1,1,2,32,1,1,22,4568.517
1,1,1,2,33,1,1,22,4404.632
1,1,1,2,34,1,1,22,16194.868
1,1,1,2,35,1,1,22,835.746
1,1,1,2,36,1,1,22,23639.103
1,1,1,2,11,1,1,23,0
1,1,1,2,12,1,1,23,0
1,1,1,2,13,1,1,23,296430.17
1,1,1,2,14,1,1,23,310311.695
1,1,1,2,15,1,1,23,1892075.376
1,1,1,2,16,1,1,23,687496.577
1,1,1,2,17,1,1,23,0
1,1,1,2,18,1,1,23,0
1,1,1,2,19,1,1,23,0
1,1,1,2,20,1,1,23,0
1,1,1,2,21,1,1,23,0
1,1,1,2,22,1,1,23,0
1,1,1,2,23,1,1,23,0
1,1,1,2,24,1,1,23,0
1,1,1,2,25,1,1,23,0
1,1,1,2,26,1,1,23,0
1,1,1,2,27,1,1,23,324961.089
1,1,1,2,28,1,1,23,165134.867
1,1,1,2,29,1,1,23,7197.686
1,1,1,2,30,1,1,23,1322491.305
1,1,1,2,31,1,1,23,21103.918
1,1,1,2,32,1,1,23,21742.547
1,1,1,2,33,1,1,23,49403.055
1,1,1,2,34,1,1,23,55765.178
1,1,1,2,35,1,1,23,1961.505
1,1,1,2,36,1,1,23,72961.542
1,1,1,2,11,1,1,24,67659.664
1,1,1,2,12,1,1,24,256974.472
1,1,1,2,13,1,1,24,115278.399
1,1,1,2,14,1,1,24,0
1,1,1,2,15,1,1,24,0
1,1,1,2,16,1,1,24,0
1,1,1,2,17,1,1,24,175237.409
1,1,1,2,18,1,1,24,110227.074
1,1,1,2,19,1,1,24,0
1,1,1,2,20,1,1,24,0
1,1,1,2,21,1,1,24,0
1,1,1,2,22,1,1,24,0
1,1,1,2,23,1,1,24,91159.037
1,1,1,2,24,1,1,24,379510.167
1,1,1,2,25,1,1,24,0
1,1,1,2,26,1,1,24,3168.282
1,1,1,2,27,1,1,24,152592.913
1,1,1,2,28,1,1,24,86314.448
1,1,1,2,29,1,1,24,36505.893
1,1,1,2,30,1,1,24,87081.377
1,1,1,2,31,1,1,24,876355.478
1,1,1,2,32,1,1,24,23185.431
1,1,1,2,33,1,1,24,25827.962
1,1,1,2,34,1,1,24,17020.707
1,1,1,2,35,1,1,24,1229.798
1,1,1,2,36,1,1,24,56016.684
1,1,1,2,11,1,1,25,67659.664
1,1,1,2,12,1,1,25,256974.472
1,1,1,2,13,1,1,25,115278.399
1,1,1,2,14,1,1,25,0
1,1,1,2,15,1,1,25,0
1,1,1,2,16,1,1,25,0
1,1,1,2,17,1,1,25,175237.409
1,1,1,2,18,1,1,25,110227.074
1,1,1,2,19,1,1,25,0
1,1,1,2,20,1,1,25,0
1,1,1,2,21,1,1,25,0
1,1,1,2,22,1,1,25,0
1,1,1,2,23,1,1,25,91159.037
1,1,1,2,24,1,1,25,379510.167
1,1,1,2,25,1,1,25,0
1,1,1,2,26,1,1,25,3168.282
1,1,1,2,27,1,1,25,243127.812
1,1,1,2,28,1,1,25,162410.464
1,1,1,2,29,1,1,25,7135.859
1,1,1,2,30,1,1,25,71265.899
1,1,1,2,31,1,1,25,22929.621
1,1,1,2,32,1,1,25,881524.686
1,1,1,2,33,1,1,25,19588.103
1,1,1,2,34,1,1,25,48678.587
1,1,1,2,35,1,1,25,5599.964
1,1,1,2,36,1,1,25,56731.632
1,1,1,2,11,1,1,26,621623.165
1,1,1,2,12,1,1,26,1507731.336
1,1,1,2,13,1,1,26,0
1,1,1,2,14,1,1,26,0
1,1,1,2,15,1,1,26,15572353.704
1,1,1,2,16,1,1,26,0
1,1,1,2,17,1,1,26,43293.948
1,1,1,2,18,1,1,26,443698.853
1,1,1,2,19,1,1,26,0
1,1,1,2,20,1,1,26,0
1,1,1,2,21,1,1,26,0
1,1,1,2,22,1,1,26,0
1,1,1,2,23,1,1,26,1162277.721
1,1,1,2,24,1,1,26,1423163.127
1,1,1,2,25,1,1,26,1190730.615
1,1,1,2,26,1,1,26,25346.259
1,1,1,2,27,1,1,26,2016430.16
1,1,1,2,28,1,1,26,1096968.385
1,1,1,2,29,1,1,26,7492.092
1,1,1,2,30,1,1,26,279938.664
1,1,1,2,31,1,1,26,22827.794
1,1,1,2,32,1,1,26,25730.777
1,1,1,2,33,1,1,26,17949208.334
1,1,1,2,34,1,1,26,221878.595
1,1,1,2,35,1,1,26,28505.934
1,1,1,2,36,1,1,26,177288.566
1,1,1,2,11,1,1,27,6831.024
1,1,1,2,12,1,1,27,326843.773
1,1,1,2,13,1,1,27,0
1,1,1,2,14,1,1,27,0
1,1,1,2,15,1,1,27,0
1,1,1,2,16,1,1,27,0
1,1,1,2,17,1,1,27,3593397.685
1,1,1,2,18,1,1,27,129760.985
1,1,1,2,19,1,1,27,0
1,1,1,2,20,1,1,27,0
1,1,1,2,21,1,1,27,0
1,1,1,2,22,1,1,27,0
1,1,1,2,23,1,1,27,68369.278
1,1,1,2,24,1,1,27,142316.313
1,1,1,2,25,1,1,27,1190730.615
1,1,1,2,26,1,1,27,1584.141
1,1,1,2,27,1,1,27,321236.305
1,1,1,2,28,1,1,27,125503.511
1,1,1,2,29,1,1,27,4162.159
1,1,1,2,30,1,1,27,42719.177
1,1,1,2,31,1,1,27,11977.043
1,1,1,2,32,1,1,27,33296.813
1,1,1,2,33,1,1,27,56980.621
1,1,1,2,34,1,1,27,3708417.15
1,1,1,2,35,1,1,27,8588.534
1,1,1,2,36,1,1,27,42321.959
1,1,1,2,11,1,1,28,0
1,1,1,2,12,1,1,28,0
1,1,1,2,13,1,1,28,0
1,1,1,2,14,1,1,28,1390196.394
1,1,1,2,15,1,1,28,770590.699
1,1,1,2,16,1,1,28,0
1,1,1,2,17,1,1,28,0
1,1,1,2,18,1,1,28,0
1,1,1,2,19,1,1,28,0
1,1,1,2,20,1,1,28,0
1,1,1,2,21,1,1,28,0
1,1,1,2,22,1,1,28,0
1,1,1,2,23,1,1,28,0
1,1,1,2,24,1,1,28,0
1,1,1,2,25,1,1,28,0
1,1,1,2,26,1,1,28,0
1,1,1,2,27,1,1,28,479479.332
1,1,1,2,28,1,1,28,131299.618
1,1,1,2,29,1,1,28,2686.629
1,1,1,2,30,1,1,28,22479.925
1,1,1,2,31,1,1,28,6021.984
1,1,1,2,32,1,1,28,6050.528
1,1,1,2,33,1,1,28,45389.332
1,1,1,2,34,1,1,28,52793.296
1,1,1,2,35,1,1,28,1587729.513
1,1,1,2,36,1,1,28,107087.693
1,1,1,2,11,1,1,29,11596150.807
1,1,1,2,12,1,1,29,11986247.288
1,1,1,2,13,1,1,29,662027.379
1,1,1,2,14,1,1,29,693029.452
1,1,1,2,15,1,1,29,4225635.007
1,1,1,2,16,1,1,29,769414.32
1,1,1,2,17,1,1,29,1892564.013
1,1,1,2,18,1,1,29,3679351.808
1,1,1,2,19,1,1,29,8578939.646
1,1,1,2,20,1,1,29,633787.065
1,1,1,2,21,1,1,29,6020.305
1,1,1,2,22,1,1,29,18749697.346
1,1,1,2,23,1,1,29,273477.111
1,1,1,2,24,1,1,29,11527621.33
1,1,1,2,25,1,1,29,0
1,1,1,2,26,1,1,29,44355.954
1,1,1,2,27,1,1,29,3699819.996
1,1,1,2,28,1,1,29,591702.919
1,1,1,2,29,1,1,29,15631.814
1,1,1,2,30,1,1,29,608089.944
1,1,1,2,31,1,1,29,36533.317
1,1,1,2,32,1,1,29,32693.056
1,1,1,2,33,1,1,29,79408.401
1,1,1,2,34,1,1,29,31195.419
1,1,1,2,35,1,1,29,65368.533
1,1,1,2,36,1,1,29,79309747.922
1,1,1,2,39,1,1,30,24729277.788
1,1,2,2,1,1,1,2,6441.9
1,1,2,2,1,1,1,3,42.567
1,1,2,2,2,1,1,4,330961.642
1,1,2,2,37,1,1,4,6680.594
1,1,2,2,38,1,1,4,0
1,1,2,2,2,1,1,5,2004.393
1,1,2,2,3,1,1,6,254.278
1,1,2,2,37,1,1,6,5078.048
1,1,2,2,38,1,1,6,0
1,1,2,2,4,1,1,7,0
1,1,2,2,5,1,1,7,0
1,1,2,2,4,1,1,8,0
1,1,2,2,5,1,1,8,0
1,1,2,2,6,1,1,8,0
1,1,2,2,4,1,1,9,0
1,1,2,2,5,1,1,9,0
1,1,2,2,6,1,1,9,0
1,1,2,2,4,1,1,10,0
1,1,2,2,5,1,1,10,0
1,1,2,2,7,1,1,11,3283.802
1,1,2,2,11,1,1,12,0
1,1,2,2,11,1,1,13,0
1,1,2,2,7,1,1,14,561.128
1,1,2,2,8,1,1,15,9.006
1,1,2,2,9,1,1,15,1795.623
1,1,2,2,8,1,1,16,14.521
1,1,2,2,9,1,1,16,2895.213
1,1,2,2,8,1,1,17,38.266
1,1,2,2,9,1,1,17,7629.609
1,1,2,2,8,1,1,18,23.995
1,1,2,2,9,1,1,18,4784.101
1,1,2,2,10,1,1,19,3420.367
1,1,2,2,11,1,1,20,34589.626
1,1,2,2,12,1,1,20,37029.203
1,1,2,2,13,1,1,20,367.567
1,1,2,2,14,1,1,20,453.133
1,1,2,2,15,1,1,20,19310.183
1,1,2,2,16,1,1,20,112793.403
1,1,2,2,17,1,1,20,2650.882
1,1,2,2,18,1,1,20,2292.097
1,1,2,2,19,1,1,20,0
1,1,2,2,20,1,1,20,0
1,1,2,2,21,1,1,20,0
1,1,2,2,22,1,1,20,0
1,1,2,2,23,1,1,20,180622.023
1,1,2,2,24,1,1,20,42039.404
1,1,2,2,25,1,1,20,110711.244
1,1,2,2,26,1,1,20,40554.93
1,1,2,2,27,1,1,20,173264.004
1,1,2,2,28,1,1,20,29337.079
1,1,2,2,29,1,1,20,614.598
1,1,2,2,30,1,1,20,1490.323
1,1,2,2,31,1,1,20,2423.831
1,1,2,2,32,1,1,20,1938.465
1,1,2,2,33,1,1,20,1623.681
1,1,2,2,34,1,1,20,4922.782
1,1,2,2,35,1,1,20,27.642
1,1,2,2,36,1,1,20,615.011
1,1,2,2,11,1,1,21,46398.641
1,1,2,2,12,1,1,21,158634.812
1,1,2,2,13,1,1,21,1680.306
1,1,2,2,14,1,1,21,2071.464
1,1,2,2,15,1,1,21,88275.123
1,1,2,2,16,1,1,21,97903.858
1,1,2,2,17,1,1,21,2918.423
1,1,2,2,18,1,1,21,45412.169
1,1,2,2,19,1,1,21,0
1,1,2,2,20,1,1,21,520.25
1,1,2,2,21,1,1,21,0
1,1,2,2,22,1,1,21,0
1,1,2,2,23,1,1,21,176321.499
1,1,2,2,24,1,1,21,894.455
1,1,2,2,25,1,1,21,110711.244
1,1,2,2,26,1,1,21,40554.93
1,1,2,2,27,1,1,21,558356.215
1,1,2,2,28,1,1,21,402749.746
1,1,2,2,29,1,1,21,3306.179
