0,0,0,0,0,0,163658639.335,0
0,0,0,0,0,0,98248050,294744150
0,0,0,0,0,0,39943800,0
0,0,0,0,0,0,33418222.222,0
0,0,0,0,0,0,3061888.889,0
0,0,0,0,0,0,27374489.011,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7764382.466,21319.415,56673.311,7667999.571,971893.947,7214.388,0,0
6799053.879,20696.218,31194.596,45895853.25,845533.389,5469.495,0,0
802022.38,2743.761,6122.221,3038183.6,66100.734,30255.497,0,0
1465567.521,8672.564,10653.192,3259322.032,132844.319,79282.36,0,0
2005123.558,17343.984,22405.892,2302993.578,83594.886,28009.016,0,0
978073.62,225.016,30355.684,3201687.093,68810.276,25551.86,0,0
28626975.069,106130.5,135503.393,31785566.699,881802.541,596805.639,0,0
4494080.583,11112.117,40580.586,18223803.793,723910.473,125833.994,0,0
4053202.6,5226.857,13503.293,2090836.792,202751.547,24294.337,0,0
1545238.101,228438.217,277449.246,212684608.935,115173.012,314.386,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
