0,97060079.695,30128.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,191415.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,182.803,0,0,387.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,6.196,74.032,34.309,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.209,182.712,3.875,0,3.875,3.875,35.603,0.391,0,664.167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.969,85.55,5.839,0,5.839,5.839,34.257,7.426,0,272.336,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488,2.232,0.814,2.092,0.814,0.814,0,0,0,4.672,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.706,0,0.662,0,0,5.448,0,0.27,1.478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.941,307.218,0,574.754,0,0,0,0,0,643.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.962,9.866,0.427,0,0.427,0.427,0.106,8.758,0,4.613,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027,20.357,1.691,0,1.691,1.691,6.807,1.991,0,56.446,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.312,9.09,0.296,0,0.296,0.296,3.769,0.222,0,0.887,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0.01,0.027,0,0.027,0.027,0.102,0.01,0,0.824,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.254,0,0,0,0,0.254,0.254,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.013,0,0.013,0.013,0.103,0.006,0,0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.766,628.119,247.38,190.884,308.695,58.183,428.796,283.573,121.43,797.338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.002,1252.208,84.232,126.133,106.508,31.761,452.236,277.522,57.69,647.929,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.884,17.973,0.656,2.467,0.372,0.274,0.321,0.129,0.701,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255,52.964,46.081,38.696,62.352,7.183,35.419,18.976,4.289,65.842,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,22.617,120.281,24.543,177.321,12.635,9.166,6.497,1.889,19.331,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,7.578,7.318,3.625,13.049,7.113,3.035,4.004,0.633,5.989,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973,61.209,10.263,9.981,11.999,2.77,542.18,42.696,14.057,60.942,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.353,494.78,196.126,54.413,96.935,25.434,122.576,4480.865,126.501,626.689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,3.295,1.189,0.826,1.056,0.349,2.478,0.532,7.473,7.852,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,6.429,6.172,2.409,8.466,0.818,17.099,7.707,0.941,26.654,0
0,0,0,42363.225,0,5999.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
